"date","precipitation","temp_max","temp_min","wind","weather"
"10-03-13",0.17825555811574167,7.8,3.9,1.8331541657065968,"rain"
"11-03-13",1.3,10.958422633189569,6.1,1.1,"rain"
"11-03-13",2.658142503395027,9.49650921599154,4.996509215991541,2.1469015130336664,"rain"
"12-03-13",4.849964580324859,8.559808795126429,4.578116164260023,5.0743980189530795,"rain"
"12-03-13",2.7079382707001542,13.153969135350078,10,6.053969135350077,"rain"
"13-03-13",2.047955282680165,11.7,9.122750810948181,3.750408943463967,"rain"
"13-03-13",6.071817400969995,6.737082367144743,2.25339860868843,4.791841879228157,"rain"
"14-03-13",2.6629315748747233,11.425863149749446,8.668968399331858,2.725863149749447,"rain"
"14-03-13",2.747848835634544,11.595697671269088,9.121860456717569,2.895697671269088,"rain"
"15-03-13",0.19208263743211607,13.375559267028715,8.515834725135768,4.107917362567884,"rain"
"15-03-13",0.35539590767278173,14.613237544603669,9.077697953836392,4.619856316905503,"rain"
"16-03-13",3.8534901364036127,10.466047040921083,4.4,6.600929438618374,"rain"
"16-03-13",3.7549238064326502,10.348426372199684,4.90314725560063,6.609644689833597,"rain"
"18-03-13",0.3071749736024094,11.331390031677108,3.5313900316771085,5.408520042236145,"rain"
"18-03-13",3.133774276290161,9.131332560417901,3.0266530705420864,5.334893163291938,"rain"
"19-03-13",12.7492145333029,10.841466204501252,2.469423991088794,3.4,"rain"
"19-03-13",11.443514645427307,12.42382147996005,1.9735843782108728,3.588089260019975,"rain"
"20-03-13",9.656582476658361,10.818148130867575,4.259074065433788,7.4206397196430025,"rain"
"20-03-13",9.504018992803944,10.704018992803944,3.5288417841686766,6.095272172654987,"rain"
"27-03-13",2.5477306326797113,10.74223755591619,5.262301178724387,2.840127245616393,"rain"
"27-03-13",0.3,13.916804958657274,6.9196341097012395,2.328951314776778,"rain"
"28-03-13",1.7943217381799872,15.750346954905979,8.3,1.382271304728005,"rain"
"28-03-13",1.6721124833103511,16.29673251001379,8.660676268358614,1.5623100133517192,"rain"
"29-03-13",0,18.062255961804592,8.323036884029904,2.832841653473575,"rain"
"29-03-13",0.047239020089131147,18.22126829985145,8.051941440475366,2.421268299851448,"rain"
"04-04-13",8.201379598693627,13.735053439104753,9.326417769482736,3.1554420531962917,"rain"
"04-04-13",8.471758237212722,14.433119186405872,10.033119186405871,3,"rain"
"05-04-13",18.5,13.9,10,5.855764073968554,"rain"
"05-04-13",18.446654618922427,13.922227242115657,10,5.551100067345557,"rain"
"06-04-13",12.942270712054253,12.2,7.381703034040689,5.39368990708816,"rain"
"06-04-13",13.233682922570647,12.2,7.600262191927986,5.867234749177303,"rain"
"07-04-13",35.698720395450394,14.811020957280679,7.721023683639687,4.580255920909922,"rain"
"07-04-13",30.445486133651617,7.880387206480079,4.265677611340137,4.136032196354956,"rain"
"08-04-13",6.050722919831307,6.761363911153467,2.2362604929543215,4.784194144096834,"rain"
"08-04-13",1.8214692453290475,12.027981694495903,5.348352819474852,3.427641078690449,"rain"
"10-04-13",8.592669823906945,14.677067929562778,8.9,5.485025800427872,"rain"
"10-04-13",9.308139062543786,14.963255625017513,8.9,6.295890937549624,"rain"
"11-04-13",1.0639130554197047,12.723304333496355,6.176695666503646,4.148869555664237,"rain"
"11-04-13",1.6228523204110716,12.05311135603024,6.57981838220656,3.8267070261763196,"rain"
"12-04-13",8.543297935158886,7.446563257965215,3.6931265159304307,4.664261225824506,"rain"
"12-04-13",10.017310684092038,7.528019413635396,5.170611661366378,4.0560388272707915,"rain"
"13-04-13",8.72387025321029,10.092902689907717,2.877418908256431,5.869032436697428,"rain"
"13-04-13",9.098666366922584,10.373999775191937,3.1116664793266144,5.775333408269354,"rain"
"14-04-13",5.939688853088037,12.5439037693386,4.4,2.3931259020586912,"rain"
"14-04-13",5.969497200373321,9.353556925742472,3.157020530595646,3.7124766697776757,"rain"
"16-04-13",0.34148193538266003,13.9,3.6525964507526103,2.57925903230867,"rain"
"16-04-13",0.7127847786658774,13.404658265600947,4.7034682474639835,2.6,"rain"
"18-04-13",5.3,11.7,7.063431504025151,5.017608211270423,"rain"
"18-04-13",5.641520230038062,11.913450143773789,6.443859827471453,4.554970373811852,"rain"
"19-04-13",18.734070290344615,13.833122774187254,9.933122774187254,5.521976569885128,"rain"
"19-04-13",18.55770092738915,13.883514020745958,9.983514020745957,5.58076635753695,"rain"
"21-04-13",3.1141992566852155,11.51873060784579,7.009667905524641,4.2238671622098565,"rain"
"21-04-13",3.1201279928206915,11.540469307009202,6.999786678632181,4.219914671452872,"rain"
"28-04-13",0.4349600894799406,14.515680076697093,8.996400063914244,6.0879198593886645,"rain"
"28-04-13",0.6717036598995769,14.803022195939747,9.23585182994979,4.904533293909619,"rain"
"29-04-13",5.046526961287198,9.997828642927029,4.261142901829394,4.525180946422748,"rain"
"29-04-13",5.079794145555854,9.893687892172977,4.19605493260811,4.533859342318919,"rain"
"12-05-13",7.60776632556382,22.08760243290916,14.752725352400155,2.5046312415270187,"rain"
"12-05-13",4.898167070092553,21.13272235669752,13.9,3.7109074522325063,"rain"
"13-05-13",3.510759475994014,18.127215254688615,9.048734206676643,3.1734178747185453,"rain"
"13-05-13",3.299793208116294,18.898828179325665,9.400413583767412,4.999172832465177,"rain"
"15-05-13",0.3861070560264046,17.72619395197737,9.33849495998114,2.036903024011316,"rain"
"15-05-13",1,16.805985860176744,9.294014139823254,2.1423943440706985,"rain"
"17-05-13",0.5,17.173203861735516,11.7,3.6678446340826203,"rain"
"17-05-13",0.5,17.011603719341842,11.7,3.4739244632102118,"rain"
"21-05-13",13.81988969831986,16.03959556050616,8.979374957145884,4.480294137813702,"rain"
"21-05-13",12.744347065576521,15.6,7.822173532788261,5.851218227865827,"rain"
"22-05-13",13.93883260834268,11.57766521668536,7.2,4.671828258398762,"rain"
"22-05-13",13.7,11.218688405687908,6.8834975848322415,3.3362838161157433,"rain"
"23-05-13",3.7694524200148716,11.472795324032717,5.972795324032718,2.0322190319940514,"rain"
"23-05-13",3.889054420790152,11.735919725738334,6.235919725738334,1.9843782316839391,"rain"
"24-05-13",0.9742578634205594,17.181612759586113,8.9,2.314709792331109,"rain"
"24-05-13",3.2458251886415166,11.62099105406635,5.497064006224456,3.766591878646066,"rain"
"26-05-13",1.6323952264227197,18.458874271707263,10.891269498129983,2.1735209547154564,"rain"
"26-05-13",1.3985603655192411,18.046400913798102,11.157917989644172,1.7942414620769647,"rain"
"27-05-13",10.036871588995897,16.59893852330123,11.285279373947743,3.1,"rain"
"27-05-13",8.872337637314889,16.24854780217176,11.551452197828242,4.303872527541978,"rain"
"28-05-13",4.565246801819026,9.577662246589323,4.803599175485578,4.25187385779251,"rain"
"28-05-13",0.6359574332900457,16.973404277849923,11.428085133419907,3.1172340110101064,"rain"
"29-05-13",5.474324444636581,15.9271961113753,9.4,4.204222777465556,"rain"
"29-05-13",5.316971730168606,15.816971730168607,9.4,3.8867886920674426,"rain"
"02-06-13",1.997348640180735,17.88173605911525,10.244414431018166,3.432449546726912,"rain"
"02-06-13",6.082490211311315,6.7477227574064145,2.2343329189974206,4.794163403770439,"rain"
"12-06-13",0.3,20.18645153999922,11.7,3.99322576999961,"rain"
"12-06-13",5.511667212069909,8.109969957280734,3.1636485319544576,4.739137987455508,"rain"
"18-06-13",0.20275006620385466,23.3,13.3,3.2703334216051396,"rain"
"18-06-13",0.3090558819758516,23.327167645927556,13.3,3.3909441180241484,"rain"
"20-06-13",2.941014345542303,16.875578900482665,12.298621937109575,4.852535863855757,"rain"
"20-06-13",2.9047598557668737,16.676179206717805,11.990458774018428,4.761899639417185,"rain"
"21-06-13",0.3,20.914458461725832,12.891808615796826,1.248433230619336,"rain"
"21-06-13",0.16301232777996305,20.326024655559927,12.2,1.8653004592534317,"rain"
"23-06-13",8.192381704933675,21.556760249145913,14.678380124572957,2.45085804592041,"rain"
"23-06-13",6.639022976306823,11.341586740419865,6.033052275959632,3.9914655355397652,"rain"
"24-06-13",4.728054151685888,21.02085956685448,13.820859566854477,3.7215837544942336,"rain"
"24-06-13",5.46504166412104,13.733384643582319,7.914625022910633,4.262727561948573,"rain"
"25-06-13",9.804656028005603,23.25377261963908,14.385553943637213,2.8317813239981326,"rain"
"25-06-13",8.537702726896022,22.550736499792812,14.808689181931193,2.3231959544136074,"rain"
"26-06-13",0.8943247935384693,22.642270082584613,14.557729917415388,2.3,"rain"
"26-06-13",2.8664931913595098,18.92423305705551,12.294850524536164,2.8283495069265303,"rain"
"27-06-13",2.1621034274047015,22.088553893659267,15.172234891617496,2.1986853578720615,"rain"
"27-06-13",3.4470773516950723,19.978567245763863,15.52759302966222,1.7587679449147828,"rain"
"02-08-13",2,16.611288600791895,14.190521826088858,2.220766774703039,"rain"
"02-08-13",2.928897577788895,18.414712217108555,14.571278041020511,2.1429073196598303,"rain"
"10-08-13",3.4030538662454424,20.113758402095037,11.284450134752193,3.451526933122721,"rain"
"10-08-13",2.195091609817908,25.572632593865542,15,2.868071359509798,"rain"
"14-08-13",0.5934497977465412,27.484006528098504,14.845087348309907,2.206550202253459,"rain"
"14-08-13",0.6368332639928767,28.396556064052238,15.326333472014246,1.8368332639928766,"rain"
"15-08-13",1.6258902840850706,21.16964388636597,16.94463908332477,1.1044658295489576,"rain"
"15-08-13",2.612160941076202,18.38020522058202,14.366880438106271,1.7177236223464112,"rain"
"25-08-13",0.35452975792844965,22.499913668606474,15.963675605178876,2.6,"rain"
"25-08-13",0.3,22.238128879100195,16.1,2.587290373633268,"rain"
"26-08-13",1.2614671494091325,23.492555187344774,15.387373847688837,2.0486773986836244,"rain"
"26-08-13",0.6133283074979268,23.549322276495438,15.713328307497926,2.441340369502903,"rain"
"27-08-13",1.8762668332589572,24.298888194754344,15.399166146065758,1.8081890068917612,"rain"
"27-08-13",5.319517627179027,9.952009886754048,4.639007415065537,4.247158319251811,"rain"
"28-08-13",3.233586827540385,26.7,16.48052583161288,1.355032864475805,"rain"
"28-08-13",5.753501894404458,26.822801515523565,15.684426041922451,1.4074513260831205,"rain"
"29-08-13",21.485850043261923,23.329778249583846,15.163780372711157,2.714889124791924,"rain"
"29-08-13",18.31273045169398,18.9636522584699,14.449648761606522,2.5063652258469897,"rain"
"03-09-13",1.9326490538978307,24.830453409491305,16.530453409491308,1.7565155301695645,"rain"
"03-09-13",1.7865236526542487,24.76301091660965,16.463010916609655,1.7789963611301156,"rain"
"04-09-13",0.3,21.97477098667974,15.274770986679739,2.024895903036245,"rain"
"04-09-13",0.3945367505463265,23.036341876365817,15.863658123634185,2.4945367505463265,"rain"
"05-09-13",21.808248944389113,21.56499637414664,16.060293051219602,2.59205861024392,"rain"
"05-09-13",8.469192451262394,8.158808314897678,3.669776798468339,4.547724877874837,"rain"
"06-09-13",21.37616306360486,22.10620300589259,15.820735433448846,2.625387687868287,"rain"
"06-09-13",20.918239945884665,22.119936059526868,16.51993605952687,2.676352010823067,"rain"
"15-09-13",4.657936083302964,12.983278494179942,8.483278494179944,3.4609406487813237,"rain"
"15-09-13",5.65817633365606,8.625088831927165,4.125088831927167,4.389735166966341,"rain"
"16-09-13",0.19132189245207082,21.48264378490414,15,4.22754792830138,"rain"
"16-09-13",0.2816013531138676,21.663202706227736,15,4.2877342354092445,"rain"
"20-09-13",2.99594632086162,23.111233225269256,13.715286904407638,3.4530402593537852,"rain"
"20-09-13",2.475074104214473,22.948460657567022,14.07338655335255,3.843694421839145,"rain"
"22-09-13",15.308615929756462,17.561723185951294,13.3,4.233968849170477,"rain"
"22-09-13",13.70585603183099,16.99414396816901,11.941350189915461,4.882431904507028,"rain"
"23-09-13",2.4873163661576627,16.1,11.204227877947446,4.534742625982482,"rain"
"23-09-13",5.441765326219665,8.57497149501065,3.975238968680297,4.7401604842017875,"rain"
"25-09-13",1.748033337810885,15.545673343183948,8.845673343183947,3,"rain"
"25-09-13",3.4561745886126753,12.761453382205087,6.842815356582619,3.6392961608543453,"rain"
"27-09-13",3.3981736835701986,10.514343034959719,6.650066874119673,4.535115067016686,"rain"
"27-09-13",0.5998929186702432,15.260364076521173,11.000107081329757,3.7398500861383406,"rain"
"28-09-13",46.609427488719966,15.630190837093346,10.630190837093346,3.9576370526327516,"rain"
"28-09-13",15.090395249710603,9.110293632630189,4.489778950998678,5.0892352359156225,"rain"
"29-09-13",16.81976947065155,14.4,11.056507164566586,6.997198752611933,"rain"
"29-09-13",6.863486725151693,7.249425026511033,2.8350497059672986,4.96411396895784,"rain"
"30-09-13",17.245607306407766,14.268939027527127,10.81166586055968,6.890302444043403,"rain"
"30-09-13",18.5,13.9,10,6.016785231152068,"rain"
"01-10-13",7.721743837933178,13.637459751158595,8.236490952306829,4.709903120114824,"rain"
"01-10-13",8.785683312722648,14.4,8.545726674910942,4.64095444581849,"rain"
"02-10-13",4.732679468670714,13.424052584462215,9.740392318797571,2.626928212531714,"rain"
"02-10-13",5.235983522995042,12.870418124705456,9.438409886202976,2.425606590801983,"rain"
"03-10-13",1.8523756209198414,12.871076928097589,7.569638366006993,1.6743896078466758,"rain"
"03-10-13",1.5755014567380614,13.273328072286214,7.919649101859433,1.4706520153355545,"rain"
"06-10-13",5.1148726691933515,14.630275012993518,4.958356526258615,3.7163599361126867,"rain"
"06-10-13",3.1223543244511585,22.656929901139193,8.062295181244812,2.719225082384005,"rain"
"07-10-13",1.1857065082264175,15.519786800731493,11.963733272394775,5.456053528336717,"rain"
"07-10-13",0.32928373858927806,15.16106056224103,12.126790653526804,4.251404863071336,"rain"
"08-10-13",6.232091729501502,12.867778127411412,8.103594668408409,2.7571242652732737,"rain"
"08-10-13",5.140920480683999,13.313640160228001,7.8,3,"rain"
"10-10-13",1,14.4,8.885197516666729,2.187664597222274,"rain"
"10-10-13",1.1333682490983912,14.198640094498508,8.140481113823494,1.7810669749421593,"rain"
"11-10-13",9.093076776494577,13.923538959918439,10.583384263586984,1.0207696705162697,"rain"
"11-10-13",7.731021174634008,14.153514597289998,11.157732114037996,1.152108758373999,"rain"
"12-10-13",1.0525095657343193,14.463011478881183,8.836988521118817,2.284015305174911,"rain"
"12-10-13",0.9160714727702626,14.4,8.9,1.6544645730067065,"rain"
"27-10-13",4.383457546108295,9.574210620469831,4.635095109009162,4.6403216321961205,"rain"
"27-10-13",1.965216958083612,13.9,8.795650874250837,4.565216958083612,"rain"
"30-10-13",0.5118702488205285,14.956475754324728,5.576259502358942,3.923740497641057,"rain"
"30-10-13",0.6879398101703192,14.586532417625298,5.787939810170319,3.5617083416934254,"rain"
"31-10-13",0.35991321177838476,14.759479270670308,10.749783029445961,2.619392482448694,"rain"
"31-10-13",0.33351290797198263,14.4,10.683782269929956,2.384320993845905,"rain"
"01-11-13",5.022892624650873,9.190810805494856,4.331775013711813,4.037048942461034,"rain"
"01-11-13",0.5702162523289382,17.252662189246703,11.7,2.677121558424358,"rain"
"02-11-13",13.115153487062154,13.258327910579077,8.040529070586155,7.069693025875693,"rain"
"02-11-13",13.09608838147815,13.310756950935087,8.052444761576156,7.1078232370437,"rain"
"03-11-13",0.6310069959804406,12.680358985261616,4.4,2.4873379973202936,"rain"
"03-11-13",2.565185670274133,10.171692645266475,3.5886770581065908,3.2850795729746283,"rain"
"05-11-13",2.0139920910258007,13.3,7.2,3.655437610256228,"rain"
"05-11-13",2.221432733425914,13.3,7.2,3.4183625903703843,"rain"
"06-11-13",3.229489650028417,12.8,7.015548268789074,2.6983931124502707,"rain"
"06-11-13",4.818791220764574,10.097988501450478,5.319464853790603,3.0731533845087733,"rain"
"07-11-13",31.456758118539558,12.015676531653437,9.75027003682179,6.9086483762920885,"rain"
"07-11-13",32.82199015474098,12.873822382980046,9.51623025918726,6.6356019690518036,"rain"
"09-11-13",2.297485928946422,10.590944630845522,4.676055674174423,1.793360967073915,"rain"
"09-11-13",1.7656378584248726,11.065637858424873,5.0755967114652805,1.3793827150549236,"rain"
"12-11-13",4.771924972457733,12.609933872563087,6.649051342266592,3.073502464195054,"rain"
"12-11-13",4.1,15.000407904269363,8.9,2.6996600797755312,"rain"
"14-11-13",1.5679902661959948,11.1,5.510421414368811,1.260794159717597,"rain"
"14-11-13",1.3,11.041026394877282,6.1,1.1,"rain"
"15-11-13",3,10.738109145440898,7.2,5.530428905500943,"rain"
"15-11-13",3,10.63020140263992,7.2,5.897315231024271,"rain"
"17-11-13",4.624306624883652,12.182638125083104,7.2,6.365276250166211,"rain"
"17-11-13",5.3,11.7,6.747725259038446,4.133630725307649,"rain"
"18-11-13",26.2,13.114150052960028,8.708869883487942,4.339810074144037,"rain"
"18-11-13",26.2,13.097355167051607,8.745818632486467,4.316297233872249,"rain"
"19-11-13",1,13.046974072460086,5.260288153635711,4.6445533304281525,"rain"
"19-11-13",0.8180808953908982,13.845757313827306,4.945757313827306,4.554242686172694,"rain"
"29-11-13",0.5,9.4,5.105968677492704,2.1883072312439205,"rain"
"29-11-13",0.38892356259384797,9.4,4.666770687781544,2.488767530921532,"rain"
"30-11-13",2.38397932297306,11.1,7.2,3.947988184556034,"rain"
"30-11-13",2.702665848353717,11.732760618841555,6.912381536890202,4.015047385243919,"rain"
"01-12-13",2.7121214964733666,13.18005062353057,7.8,8.200253117652847,"rain"
"01-12-13",3.694986343406859,12.822196888907785,7.539380121222428,7.757520484889712,"rain"
"02-12-13",5.058189730005383,7.2501723239935405,2.1581897300053834,3.1334482159956933,"rain"
"02-12-13",5.886684177841645,6.8564316029161265,2.1288947259472155,4.615126287462759,"rain"
"12-12-13",7.3858269539209465,5.257063326644038,0.1287172344859311,2.471468336677981,"rain"
"12-12-13",6.879750219890762,5.588954665394961,-0.45029599427732525,2.2852728871932815,"rain"
